yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.035125,0.024204,0.654119,0.304056,23.491524,6.25,81.249924,24.999976,43.749953,12.499995,112.499908,4743.745611,3.7e-05
0.232005,0.18384,0.407909,0.193112,9.698776,74.99995,768.749274,68.749925,318.749657,362.499702,931.249066,9037.490576,0.000352
0.818878,0.181122,0.160053,0.0,22.729141,3149.99946,9774.998353,1049.999828,2799.999514,5293.749106,13537.49771,31156.24472,0.006527
0.164256,0.112243,0.053202,0.132893,20.653563,118.749377,1031.242022,49.999556,481.246094,487.496469,1293.740334,3968.721206,0.00218
0.100703,0.600594,0.339748,0.293333,23.357372,31.249939,424.998807,12.499976,168.749561,218.749327,543.748551,3799.990176,0.00027
0.10739,0.208489,0.221754,0.180798,6.337142,49.999962,856.248912,18.749985,437.499418,374.99953,1043.748619,5531.242781,0.000682
0.837025,0.162975,0.13767,0.0,22.704842,3356.248877,9787.496791,1099.999637,2787.499115,5218.748252,13674.995467,32493.738943,0.006856
0.85444,0.14556,0.129437,0.0,22.676367,3787.499457,10018.748476,1049.999852,2949.999536,5224.999201,14206.247875,35006.244674,0.007198
0.302326,0.237828,0.760658,0.031631,27.984795,62.499952,1199.999292,106.249939,462.499722,606.24965,1418.749176,11887.493724,0.000434
0.714942,0.084238,0.17874,0.365247,10.389468,24.999729,737.495746,87.499608,349.998224,299.997913,874.994725,3787.479133,0.000567
0.868141,0.131859,0.127008,0.0,22.745871,3937.499205,10012.497988,1156.249752,2581.249462,5481.248951,14456.247126,35949.992832,0.007319
0.868141,0.131859,0.127008,0.0,22.745871,3937.499205,10012.497988,1156.249752,2581.249462,5481.248951,14456.247126,35949.992832,0.007319
0.868141,0.131859,0.127008,0.0,22.745871,3937.499205,10012.497988,1156.249752,2581.249462,5481.248951,14456.247126,35949.992832,0.007319
0.307973,0.12973,0.048876,0.030843,30.132341,287.499684,1324.998733,106.249878,587.499489,581.249418,1787.498246,11056.239158,0.001231
0.892018,0.107982,0.117081,0.0,22.766363,3524.999574,10399.998838,1574.999857,2674.999688,5399.999378,14349.998373,43149.995115,0.007374
0.103686,0.083565,0.19164,0.223557,21.464617,37.499653,268.749034,12.49997,131.249744,112.499358,368.748036,3931.22866,0.000299
