yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.478459,0.521541,0.146336,0.008803,5.0,149.999702,712.499025,62.499928,256.249665,374.999445,956.24861,14231.230014,0.001116
0.446024,0.553976,0.193373,0.010477,5.0,293.749541,843.748809,74.99994,299.999603,437.499282,1231.248195,15899.977916,0.001084
0.468464,0.531536,0.217138,0.009713,5.0,212.499821,724.999395,93.74993,237.499777,356.249707,987.499183,16349.986799,0.000773
0.463949,0.536051,0.195479,0.010422,5.0,262.499449,912.498176,56.249843,337.499345,474.999081,1168.747679,15999.969435,0.00102
0.477967,0.522033,0.202389,0.010295,5.0,218.749749,724.999366,99.999928,256.249801,343.749671,1006.249061,15531.231556,0.000845
0.478483,0.521517,0.194702,0.010558,5.0,293.749675,912.49897,74.999937,281.249659,518.749409,1274.99857,16199.982227,0.001119
0.490267,0.509733,0.208922,0.010249,5.0,224.999608,899.998268,112.499763,362.499412,356.249234,1168.747708,16324.970278,0.000953
0.491093,0.508907,0.203469,0.010484,5.0,281.249548,718.74879,81.249812,231.24964,368.749415,1062.498267,15749.971829,0.00089
0.497502,0.502498,0.218133,0.010059,5.0,274.999707,768.749255,56.249961,256.249764,399.9996,1131.248842,16374.983749,0.000883
0.504908,0.495092,0.234965,0.008898,5.0,131.24983,687.498927,68.749926,262.499623,324.999413,899.998534,17612.473735,0.000649
0.481637,0.518363,0.179272,0.011899,5.0,312.499644,881.249029,56.249948,387.49955,387.499594,1243.74861,15206.231387,0.001182
0.49914,0.50086,0.174928,0.013089,5.0,243.74955,899.998514,93.749841,356.249399,387.499385,1243.747908,15681.222759,0.001208
0.50387,0.49613,0.175862,0.013456,5.0,281.249686,787.498914,56.24991,299.999642,374.999454,1162.498466,14699.980327,0.001119
0.515082,0.484918,0.17593,0.015133,5.0,231.249627,587.498955,56.249861,224.999577,256.249608,862.498508,14281.222736,0.000828
0.514462,0.485538,0.178365,0.015048,5.0,274.999516,1112.498108,131.249828,449.999289,474.999096,1443.747518,14881.224721,0.001375
0.522792,0.477208,0.180322,0.01685,5.0,199.99958,899.998432,62.499914,293.749444,506.249174,1199.997879,13887.474908,0.001119
0.513289,0.486711,0.18116,0.014923,5.0,312.499716,943.748969,56.249919,337.4996,487.499514,1324.998642,16112.48278,0.00124
0.521139,0.478861,0.183075,0.01724,5.0,274.999577,974.998401,124.999879,331.249401,462.499197,1318.747914,13893.726585,0.001211
0.527394,0.472606,0.184408,0.018825,5.0,199.999809,718.749071,49.999912,281.249606,362.499574,981.248797,14574.980823,0.000896
0.517033,0.482967,0.18484,0.016634,5.0,237.49971,687.499277,37.499971,237.499735,374.99964,1043.748982,14768.733827,0.000953
0.51755,0.48245,0.185361,0.01654,5.0,243.749552,931.247652,99.999769,356.249103,387.499003,1206.247133,14412.467426,0.001092
0.519085,0.480915,0.185831,0.016613,5.0,231.249491,843.747909,124.999694,318.74922,356.249133,1137.497301,13799.971365,0.001029
0.518746,0.481254,0.186068,0.01638,5.0,231.249491,843.747909,124.999694,318.74922,356.249133,1137.497301,13799.971365,0.001029
0.518514,0.481486,0.186231,0.016182,5.0,206.249621,799.998589,68.74989,349.999421,337.499331,1081.247991,14481.222802,0.000976
0.514779,0.485221,0.185986,0.01554,5.0,199.999824,581.249405,56.249925,237.499769,231.249755,806.249177,15631.233117,0.000733
0.509549,0.490451,0.185583,0.014901,5.0,181.24978,868.748876,49.999941,349.999531,437.499445,1118.748626,14706.23196,0.00102
0.498005,0.501995,0.184931,0.014023,5.0,206.249741,693.749224,62.499932,212.499715,374.999629,968.748864,15706.231913,0.000889
0.491825,0.508175,0.184712,0.013661,5.0,199.999822,706.248889,62.499884,218.749663,399.99937,943.748669,15612.473639,0.000867
0.482931,0.517069,0.184439,0.013268,5.0,249.999209,706.248426,74.999834,256.249594,337.499167,1031.24756,15456.215387,0.000947
0.489361,0.510639,0.184767,0.013456,5.0,168.749764,699.998595,56.249916,318.749307,293.749404,912.498322,15368.721548,0.000838
0.468355,0.531645,0.184249,0.012723,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.46139,0.53861,0.184091,0.012595,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.454764,0.545236,0.184003,0.012498,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.448869,0.551131,0.1839,0.012436,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.443543,0.556457,0.183845,0.012402,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.438819,0.561181,0.183836,0.012385,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.292496,0.215397,0.359475,0.065164,7.118181,112.499884,849.999278,74.999919,349.999677,412.499691,1074.999076,14237.487508,0.000485
0.444716,0.555284,0.186339,0.012673,5.0,262.499497,831.248302,56.249934,381.249119,324.999324,1093.747719,15756.214103,0.000997
0.450911,0.549089,0.187191,0.012872,5.0,162.49972,643.748503,37.499968,274.999341,287.499339,899.998034,15506.215415,0.000814
0.433807,0.566193,0.185489,0.012378,5.0,199.999804,756.249181,68.749943,256.249754,387.499565,1031.248974,15212.483488,0.000944
0.429801,0.570199,0.184787,0.012373,5.0,199.999605,606.248654,56.249903,218.749498,293.74933,893.74807,16137.46662,0.000822
0.426772,0.573228,0.184312,0.01238,5.0,212.499767,668.748989,62.49993,206.249683,337.499444,918.748744,14981.231581,0.000845
0.425447,0.574553,0.184253,0.012429,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.423769,0.576231,0.184104,0.01245,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.422336,0.577664,0.184045,0.012467,5.0,206.249768,824.99872,62.499909,368.749482,337.499403,1087.498379,14593.727177,0.000999
0.532126,0.467874,0.188065,0.011224,15.247237,1237.499125,4556.247087,406.249718,1206.249193,2643.748362,5956.246062,13549.990833,0.004512
0.692264,0.307736,0.190891,0.006807,23.407202,1706.249296,7349.997206,762.499687,2124.999244,4068.748421,9556.246302,21324.9913,0.004404
0.761346,0.238654,0.182852,0.004833,22.884342,2443.749328,8287.497732,831.24978,2262.499386,4706.248687,11256.246921,24943.742932,0.005298
0.037292,0.562757,0.480472,0.228093,33.185673,0.0,206.248179,12.499928,87.499306,106.248946,243.74789,1193.736396,0.00024
0.007252,0.380397,0.169022,0.58281,12.076001,12.499831,224.999226,6.249997,118.749546,93.749768,293.749013,2193.744486,0.000185
0.785103,0.214897,0.184906,0.005605,22.655918,2393.748959,7887.496438,906.249554,2356.249008,4143.748111,10787.495244,27106.238301,0.005007
0.808462,0.191538,0.179232,0.004552,22.532455,2681.24914,8399.996833,949.999678,2631.249022,4362.498295,11743.745696,28631.239001,0.005452
0.808462,0.191538,0.179232,0.004552,22.532455,2681.24914,8399.996833,949.999678,2631.249022,4362.498295,11743.745696,28631.239001,0.005452
0.846542,0.153458,0.17843,0.004334,22.257177,2981.249498,8368.748551,868.749856,2399.999586,4474.999216,11881.24797,33406.244297,0.005459
0.846542,0.153458,0.17843,0.004334,22.257177,2981.249498,8368.748551,868.749856,2399.999586,4474.999216,11881.24797,33406.244297,0.005459
0.886058,0.113942,0.177289,0.004131,21.874645,3116.666254,8674.99883,1041.666528,2333.333024,4658.332697,12274.99836,38166.661293,0.005939
0.904323,0.095677,0.176691,0.003993,21.721897,2968.749523,7306.248802,824.999865,2006.249662,3924.999366,10643.748269,39837.493693,0.005124
0.927922,0.072078,0.176356,0.003953,21.395355,2774.9998,7499.999468,1049.999926,1749.99988,4224.999699,10749.999242,44299.996971,0.005424
0.913352,0.086648,0.176086,0.004156,21.435831,2956.249383,7524.998436,924.999801,2037.499611,4037.499134,10993.747707,40043.741389,0.005452
0.892735,0.107265,0.173811,0.006125,21.204208,2949.999303,7568.748248,881.249811,1993.749537,4068.749046,10999.997423,34749.991604,0.00572
0.883477,0.116523,0.179704,0.0,21.109331,3299.999568,8837.498826,1112.499847,2187.499735,4799.999347,12562.498346,37362.49493,0.00651
0.89051,0.10949,0.17843,0.001284,21.134413,3631.248766,8149.997332,1093.749652,1981.24936,4343.748528,12049.995966,36931.237718,0.006242
0.887376,0.112624,0.161829,0.0,20.860353,3537.499339,8356.248372,981.249788,2237.499595,4512.49913,12374.997635,36387.492966,0.00682
0.884457,0.115543,0.152497,0.0,20.648283,3449.999341,8581.248428,1099.999784,2187.499596,4643.749181,12543.747666,34156.243737,0.007177
0.8836,0.1164,0.145993,0.0,20.534311,3306.249413,8674.998454,1231.249786,2062.499616,4668.749163,12418.747777,34174.99392,0.007339
0.881034,0.118966,0.1437,0.0,20.465908,3706.248998,9137.497457,1299.999596,2256.249408,4949.998633,13143.746347,33518.740697,0.007811
0.881237,0.118763,0.134385,0.0,20.339676,3737.49922,8831.248191,1206.249764,2281.249517,4606.249073,12993.747343,34293.742992,0.007994
0.855125,0.107056,0.138782,0.0,20.002989,3612.498809,8493.746907,1068.749605,2212.499244,4456.248332,12374.995658,33087.488185,0.007698
0.87506,0.121633,0.125292,0.0,19.994644,3612.499042,8912.497713,1018.749759,2556.249351,4618.748811,13081.246631,33468.741369,0.008352
0.874769,0.124992,0.116435,0.0,19.958603,4049.999288,9231.248351,1156.249784,2418.749552,4893.749158,13806.247555,32418.744297,0.009045
